id,location,device,timestamp,state,dimmer,accActiveEnergy,accReactiveEnergy,uRms,iRms,activePotency,reactivePotency,potencyFactor,luminosityLux,temperature
1261,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716917036000,0,100,42168698,8269609,22639,12,0,0,296,9400,32
1262,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716918237000,1,100,42173128,8270255,22688,647,146,-21,989,0,37
1263,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716919438000,1,100,42177952,8270959,22333,653,145,-20,990,2200,38
1264,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716920639000,1,100,42182844,8271681,22519,647,145,-21,990,0,39
1265,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716921840000,1,100,42187568,8272396,22756,641,145,-21,988,2200,40
1266,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716923042000,1,100,42192373,8273121,22659,644,145,-21,989,0,39
1267,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716924243000,1,100,42197256,8273856,22597,646,145,-21,988,0,39
1268,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716925444000,1,100,42202057,8274578,22609,644,145,-21,989,0,40
1269,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716926646000,1,100,42206858,8275296,22722,643,145,-21,988,0,39
1270,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716927849000,1,100,42211663,8276026,22768,641,145,-22,988,0,39
1271,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716929050000,1,100,42216470,8276754,22636,645,145,-21,988,0,39
1272,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716931479000,1,100,42226094,8278218,22718,643,145,-21,989,0,38
1273,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716933909000,1,100,42235954,8279705,22729,643,145,-22,988,4400,37
1274,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716935111000,1,100,42240761,8280432,22781,641,145,-22,988,7000,38
1275,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716936317000,1,100,42245569,8281167,22741,642,145,-22,988,9200,38
1276,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716937519000,1,100,42250380,8281902,22827,641,145,-22,988,0,37
1277,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716938719000,1,100,42255187,8282647,22775,642,145,-22,989,9400,37
1278,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716939925000,1,100,42259997,8283384,22683,644,145,-22,989,15300,37
1279,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716941126000,1,100,42264815,8284110,22760,643,145,-22,989,9200,36
1280,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716942328000,1,100,42269636,8284847,22808,642,145,-22,988,0,37
1281,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716943535000,1,100,42274455,8285588,22780,642,145,-22,988,16600,36
1282,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716944736000,1,100,42279274,8286331,22796,641,145,-22,989,0,36
1283,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716945938000,1,100,42284091,8287065,22786,642,145,-20,990,4600,36
1284,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716947139000,1,100,42288912,8287805,22906,639,145,-22,988,0,35
1285,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716948351000,1,100,42293730,8288549,22811,642,145,-22,988,2200,36
1286,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716949552000,1,100,42298545,8289291,22924,638,145,-22,988,2200,37
1287,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716950760000,1,100,42303599,8290074,22876,639,145,-22,988,0,37
1288,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716951960000,1,100,42308410,8290820,22886,640,145,-22,987,18800,36
1289,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716953161000,1,100,42313221,8291568,22894,638,145,-22,988,0,36
1290,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716954363000,1,100,42318037,8292315,22926,639,145,-22,987,0,36
1291,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716955566000,1,100,42322848,8293060,22834,640,145,-22,988,0,37
1292,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716956769000,1,100,42327659,8293802,22805,641,145,-22,989,14200,37
1293,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716957975000,1,100,42332472,8294541,22742,643,145,-22,988,2200,37
1294,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716959188000,1,100,42337294,8295274,22618,649,146,-21,989,4000,35
1295,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716960389000,1,100,42342118,8295997,22601,647,145,-21,989,14200,35
1296,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716961590000,1,100,42346941,8296721,22594,648,145,-21,989,14200,35
1297,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716962792000,1,100,42351764,8297443,22654,646,145,-21,989,0,36
1298,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716963993000,1,100,42356587,8298164,22727,644,145,-22,989,0,36
1299,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716965194000,0,100,42360390,8298739,22744,12,0,0,215,9200,33
1300,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716966395000,0,100,42360414,8298739,22559,12,0,0,191,42700,32
1301,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716967596000,0,100,42360437,8298739,22585,13,0,0,282,68900,33
1302,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716968796000,0,100,42360462,8298739,22539,12,0,0,214,52100,34
1303,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716969998000,0,100,42360486,8298739,22621,12,0,0,248,61100,34
1304,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716971199000,0,100,42360511,8298739,22659,12,0,0,227,92700,35
1305,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716972400000,0,100,42360535,8298739,22783,12,0,0,249,161100,37
1306,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716973601000,0,100,42360560,8298739,22777,12,0,0,263,173900,38
1307,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716974801000,0,100,42360585,8298739,22762,12,0,0,260,223800,40
1308,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716976002000,0,100,42360609,8298739,22791,12,0,0,305,264800,41
1309,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716978431000,0,100,42360659,8298739,22658,12,0,0,279,373200,45
1310,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716979632000,0,100,42360683,8298739,22746,12,0,0,282,421400,46
1311,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716980833000,0,100,42360707,8298739,22728,12,0,0,283,201100,45
1312,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716982034000,0,100,42360731,8298739,22804,12,0,0,244,105900,42
1313,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716983234000,0,100,42360754,8298739,22749,12,0,0,280,547800,47
1314,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716984447000,0,100,42360778,8298739,22511,13,0,0,302,583500,48
1315,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716985649000,0,100,42360802,8298739,22672,12,0,0,137,562300,48
1316,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716986850000,0,100,42360825,8298739,22637,12,0,0,274,580000,49
1317,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716988051000,0,100,42360848,8298739,22614,12,0,0,297,589400,48
1318,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716989252000,0,100,42360872,8298739,22534,12,0,0,297,140800,44
1319,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716990453000,0,100,42360895,8298739,22571,12,0,0,271,601400,47
1320,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716991653000,0,100,42360918,8298739,22401,12,0,0,202,595500,48
1321,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716992856000,0,100,42360942,8298739,22732,12,0,0,306,583500,42
1322,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716994063000,0,100,42360965,8298739,22585,12,0,0,235,576500,47
1323,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716995264000,0,100,42360988,8298739,22520,15,0,0,276,483300,47
1324,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716996464000,0,100,42361012,8298739,22523,13,0,0,198,514400,46
1325,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716997665000,0,100,42361035,8298739,22512,12,0,0,225,466500,46
1326,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716998866000,0,100,42361058,8298739,22518,12,0,0,239,378000,44
1327,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717000067000,0,100,42361081,8298739,22631,12,0,0,291,296400,43
1328,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717001268000,0,100,42361105,8298739,22653,13,0,0,253,54700,40
1329,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717002469000,0,100,42361128,8298739,22714,12,0,0,296,23600,32
1330,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717003670000,1,100,42361523,8298791,22296,663,147,-20,991,11800,32
1331,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717004877000,1,100,42366385,8299487,22178,662,146,-20,990,0,34
1332,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717006078000,1,100,42371467,8300216,22486,652,146,-21,990,0,35
1333,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717008507000,1,100,42381128,8301609,22511,649,145,-21,990,0,36
1334,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717009708000,1,100,42385956,8302322,22684,646,145,-21,989,0,35
1335,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717010910000,1,100,42390779,8303041,22616,648,145,-21,989,9400,35
1336,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717012135000,1,100,42395610,8303758,22659,647,146,-21,989,0,34
1337,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717013336000,1,100,42400449,8304482,22538,652,146,-21,989,0,32
1338,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717014537000,1,100,42405292,8305202,22787,645,146,-22,989,5900,32
1339,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717015739000,1,100,42410371,8305968,22829,643,146,-21,989,0,32
1340,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717016941000,1,100,42415204,8306699,22773,644,146,-21,989,0,33
1341,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717018142000,1,100,42420037,8307427,22809,644,146,-22,988,0,33
1342,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717019344000,1,100,42424874,8308156,22721,646,146,-21,989,5900,32
1343,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717020546000,1,100,42429710,8308884,22791,644,146,-22,989,9200,32
1344,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717021748000,1,100,42434544,8309622,22751,645,146,-22,989,0,32
1345,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717022955000,1,100,42439377,8310351,22835,642,145,-22,989,0,32
1346,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717024156000,1,100,42444209,8311086,22765,645,146,-22,989,0,32
1347,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717026585000,1,100,42453870,8312552,22798,643,146,-22,989,2200,31
1348,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717027786000,1,100,42458702,8313289,22834,642,145,-22,988,0,32
1349,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717028987000,1,100,42463533,8314021,22879,643,146,-22,988,0,32
1350,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717030200000,1,100,42468682,8314813,22884,641,146,-22,989,21400,32
1351,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717031401000,1,100,42473511,8315556,22924,641,146,-22,988,0,31
1352,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717032601000,1,100,42478350,8316303,23008,638,146,-22,988,0,30
1353,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717033804000,1,100,42483187,8317050,22922,642,146,-22,988,4400,31
1354,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717035004000,1,100,42488020,8317788,22845,643,146,-22,988,0,31
1355,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717036205000,1,100,42492864,8318525,22858,643,146,-22,989,0,30
1356,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717037411000,1,100,42497711,8319261,22893,643,146,-22,987,0,29
1357,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717038613000,1,100,42502554,8319997,22803,644,146,-22,989,4600,30
1358,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717039814000,1,100,42507401,8320727,22827,645,146,-22,988,0,29
1359,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717041015000,1,100,42512245,8321462,22843,642,146,-22,989,0,29
1360,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717042218000,1,100,42517011,8322185,22846,645,146,-22,989,0,29
1361,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717043418000,1,100,42521863,8322921,22847,644,146,-22,988,4400,28
1362,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717044619000,1,100,42526713,8323653,22856,646,146,-22,988,0,28
1363,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717045820000,1,100,42531574,8324384,22791,649,147,-22,990,0,26
1364,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717047021000,1,100,42536438,8325111,22826,647,147,-21,989,0,27
1365,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717048222000,1,100,42541298,8325842,22848,645,146,-22,989,0,27
1366,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717049423000,1,100,42546157,8326573,22813,647,147,-21,990,2200,27
1367,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717050624000,1,100,42551022,8327300,22840,647,147,-22,989,0,26
1368,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717051826000,0,100,42553924,8327734,22885,12,0,0,144,9200,22
1369,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717053032000,0,100,42553948,8327734,22754,13,0,0,252,24700,20
1370,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717054233000,0,100,42553972,8327734,22778,12,0,0,304,57100,22
1371,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717055434000,0,100,42553996,8327734,22756,12,0,0,249,64100,23
1372,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717056635000,0,100,42554020,8327734,22719,12,0,0,187,107200,26
1373,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717057836000,0,100,42554043,8327734,22729,12,0,0,221,103500,29
1374,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717059037000,0,100,42554067,8327734,22755,12,0,0,297,133200,31
1375,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717060237000,0,100,42554090,8327734,22714,12,0,0,223,188900,34
1376,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717061448000,0,100,42554114,8327734,22759,12,0,0,306,193900,35
1377,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717062650000,0,100,42554137,8327734,22730,12,0,0,156,241000,37
1378,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717063850000,0,100,42554160,8327734,22710,12,1,0,364,293300,40
1379,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717065050000,0,100,42554183,8327734,22876,12,0,0,274,368700,40
1380,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717066251000,0,100,42554206,8327734,22879,12,0,0,184,474800,42
1381,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717067452000,0,100,42554229,8327734,22703,12,0,0,166,506300,42
1382,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717068654000,0,100,42554252,8327734,22783,12,0,0,218,518600,44
1383,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717069855000,0,100,42554275,8327734,22769,12,0,0,297,515700,44
1384,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717071056000,0,100,42554298,8327734,22720,13,0,0,171,509600,46
1385,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717072258000,0,100,42554320,8327734,22653,12,0,0,261,326000,44
1386,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717073469000,0,100,42554344,8327734,22730,12,0,0,257,600000,46
1387,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717074670000,0,100,42554367,8327734,22564,12,0,0,235,496500,48
1388,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717075871000,0,100,42554389,8327734,22609,12,0,0,225,571500,48
1389,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717077072000,0,100,42554411,8327734,22636,12,0,0,234,578700,50
1390,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717078273000,0,100,42554434,8327734,22693,12,0,0,218,588300,50
1391,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717079474000,0,100,42554456,8327734,22758,12,0,0,211,588300,50
1392,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717080675000,0,100,42554479,8327734,22732,12,0,0,297,559700,48
1393,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717081877000,0,100,42554501,8327734,22659,12,0,0,245,560400,46
1394,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717083078000,0,100,42554523,8327734,22623,12,0,0,204,476300,50
1395,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717084279000,0,100,42554545,8327734,22541,12,0,0,257,81100,46
1396,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717085480000,0,100,42554568,8327734,22651,12,0,0,238,268900,43
1397,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717086681000,0,100,42554590,8327734,22522,12,0,0,200,269500,46
1398,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717087882000,0,100,42554612,8327734,22672,12,0,0,261,37500,39
1399,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717089082000,0,100,42554634,8327734,22657,12,0,0,299,16600,31
1400,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717092738000,1,100,42566082,8329404,22561,650,146,-21,989,0,34
1401,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717093939000,1,100,42570916,8330117,22646,647,146,-21,990,0,34
1402,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717095140000,1,100,42575746,8330832,22618,648,146,-21,989,0,33
1403,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717096341000,1,100,42580578,8331556,22693,641,145,-21,994,0,33
1404,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717097541000,1,100,42585413,8332276,22645,648,146,-21,990,7000,33
1405,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717098742000,1,100,42590244,8332998,22605,647,145,-21,989,0,33
1406,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717099943000,1,100,42595076,8333716,22724,645,145,-21,989,0,33
1407,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717101159000,1,100,42599905,8334449,22833,642,145,-22,989,0,33
1408,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717102360000,1,100,42604732,8335180,22829,644,146,-22,988,0,33
1409,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717103561000,1,100,42609561,8335909,22757,645,146,-21,988,4000,33
1410,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717104762000,1,100,42614391,8336645,22825,643,146,-22,989,0,32
1411,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717105967000,1,100,42619221,8337378,22827,643,146,-22,989,4400,31
1412,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717107168000,1,100,42624057,8338105,22785,645,146,-22,989,0,31
1413,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717108374000,1,100,42628897,8338829,22856,644,146,-22,989,0,30
1414,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717109575000,1,100,42633742,8339562,22851,643,146,-22,990,0,30
1415,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717110777000,1,100,42638587,8340294,22897,643,146,-22,988,1600,29
1416,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717111978000,1,100,42643434,8341030,22948,641,146,-22,989,9200,29
1417,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717114404000,1,100,42653376,8342516,22788,647,146,-22,989,0,28
1418,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717115604000,1,100,42658228,8343246,22871,645,146,-21,989,0,28
1419,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717116810000,1,100,42663078,8343981,22852,644,146,-22,989,0,28
1420,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717118010000,1,100,42667935,8344716,22897,644,146,-22,989,0,28
1421,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717119211000,1,100,42672789,8345455,23002,640,146,-22,988,0,28
1422,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717120412000,1,100,42677637,8346195,22929,642,146,-22,989,18800,28
1423,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717121612000,1,100,42682492,8346935,22945,643,146,-22,989,0,28
1424,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717122813000,1,100,42687343,8347674,22864,644,146,-21,989,9200,28
1425,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717124013000,1,100,42692196,8348408,22872,646,147,-22,989,0,27
1426,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717125214000,1,100,42697054,8349145,22910,644,146,-22,988,4600,27
1427,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717126415000,1,100,42701913,8349882,22904,644,146,-22,989,0,26
1428,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717127615000,1,100,42706770,8350619,22908,645,147,-22,989,0,26
1429,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717128817000,1,100,42711715,8351367,22874,646,147,-22,989,0,26
1430,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717130018000,1,100,42716582,8352100,22863,646,147,-22,989,0,26
1431,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717131218000,1,100,42721449,8352832,22852,647,147,-22,989,5900,25
1432,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717132420000,1,100,42726320,8353562,22829,648,147,-22,990,0,25
1433,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717133620000,1,100,42731113,8354278,22802,647,146,-21,989,0,25
1434,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717134821000,1,100,42735981,8355001,22694,651,147,-21,990,0,25
1435,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717136021000,1,100,42740851,8355717,22633,653,147,-21,990,4600,25
1436,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717137222000,1,100,42745723,8356432,22681,652,147,-21,989,21400,25
1437,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717138423000,0,100,42747904,8356750,22762,13,0,0,247,18300,20
1438,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717139624000,0,100,42747927,8356750,22807,12,0,0,189,45100,21
1439,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717142066000,0,100,42747975,8356750,22798,12,0,0,278,52300,23
1440,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717143267000,0,100,42747998,8356750,22896,12,0,0,248,64300,25
1441,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717144467000,0,100,42748021,8356750,22844,12,0,0,269,100000,28
1442,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717145668000,0,100,42748043,8356750,22806,12,0,0,290,137800,30
1443,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717146868000,0,100,42748066,8356750,22797,12,0,0,253,173900,33
1444,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717148069000,0,100,42748088,8356750,22813,12,0,0,277,245100,36
1445,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717149274000,0,100,42748111,8356750,22920,12,0,0,250,279400,37
1446,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717150475000,0,100,42748133,8356750,22684,12,0,0,189,318800,39
1447,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717151676000,0,100,42748156,8356750,22837,12,0,0,224,394800,40
1448,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717154104000,0,100,42748201,8356750,22749,12,0,0,231,528800,43
1449,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717155304000,0,100,42748224,8356750,22771,12,0,0,238,500200,45
1450,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717156504000,0,100,42748246,8356750,22895,12,0,0,268,575200,46
1451,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717157705000,0,100,42748268,8356750,22809,12,0,0,186,514900,46
1452,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1717158905000,0,100,42748290,8356750,22952,12,0,0,208,506100,46
